飯店名稱,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,價格,可住宿人數,房型圖片網址,飯店連結,星等
雀客旅館台北南京,8.1,禁菸客房、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價超棒,「房間安靜，可以一直泡澡，可以看Netflix」 | 「自助入住手續方便也有人員協助 房間舒適、床非常大 浴室也很不錯」 | 「安靜、舒適、友善、生活機能良好」,中山區,台北中山區南京東路三段16號,25.0518058,121.53765499999996,標準房,9448,4,無,https://www.booking.com/hotel/tw/u-hotel-taipei.zh-tw.html,4
雀客旅館台北南京,8.1,禁菸客房、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價超棒,「房間安靜，可以一直泡澡，可以看Netflix」 | 「自助入住手續方便也有人員協助 房間舒適、床非常大 浴室也很不錯」 | 「安靜、舒適、友善、生活機能良好」,中山區,台北中山區南京東路三段16號,25.0518058,121.53765499999996,標準房,7813,3,無,https://www.booking.com/hotel/tw/u-hotel-taipei.zh-tw.html,4
雀客旅館台北南京,8.1,禁菸客房、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價超棒,「房間安靜，可以一直泡澡，可以看Netflix」 | 「自助入住手續方便也有人員協助 房間舒適、床非常大 浴室也很不錯」 | 「安靜、舒適、友善、生活機能良好」,中山區,台北中山區南京東路三段16號,25.0518058,121.53765499999996,標準房,7714,2,無,https://www.booking.com/hotel/tw/u-hotel-taipei.zh-tw.html,4
柯達大飯店台北一店,8.3,禁菸客房、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、電梯、早餐評價很好,「交通便利，捷運站出來走幾分鐘就到了」 | 「乾淨，安靜」 | 「乾淨，服務態度非常好」,中山區,台北中山區中山北路二段11巷1號,25.05276440276996,121.52333527116387,標準房,7125,4,#RD168959006,https://www.booking.com/hotel/tw/ke-da-da-fan-dian-tai-bei-dian.zh-tw.html,3
豪爵大飯店-台北館,8.3,禁菸客房、免費無線網路、私人停車場、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、早餐評價還不錯,「空間環境」 | 「清潔，早餐雖然簡單但很好吃～」 | 「乾淨整潔 適合旅遊」,中山區,台北中山區德惠街170巷24號,25.06521612269176,121.53174877166748,標準房,8200,4,#RD29117006,https://www.booking.com/hotel/tw/hao-jue-da-fan-dian.zh-tw.html,3
豪爵大飯店-台北館,8.3,禁菸客房、免費無線網路、私人停車場、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、早餐評價還不錯,「空間環境」 | 「清潔，早餐雖然簡單但很好吃～」 | 「乾淨整潔 適合旅遊」,中山區,台北中山區德惠街170巷24號,25.06521612269176,121.53174877166748,標準房,8400,4,無,https://www.booking.com/hotel/tw/hao-jue-da-fan-dian.zh-tw.html,3
豪爵大飯店-台北館,8.3,禁菸客房、免費無線網路、私人停車場、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、早餐評價還不錯,「空間環境」 | 「清潔，早餐雖然簡單但很好吃～」 | 「乾淨整潔 適合旅遊」,中山區,台北中山區德惠街170巷24號,25.06521612269176,121.53174877166748,標準房,3750,2,#RD29117011,https://www.booking.com/hotel/tw/hao-jue-da-fan-dian.zh-tw.html,3
豪爵大飯店-台北館,8.3,禁菸客房、免費無線網路、私人停車場、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、早餐評價還不錯,「空間環境」 | 「清潔，早餐雖然簡單但很好吃～」 | 「乾淨整潔 適合旅遊」,中山區,台北中山區德惠街170巷24號,25.06521612269176,121.53174877166748,標準房,3950,2,無,https://www.booking.com/hotel/tw/hao-jue-da-fan-dian.zh-tw.html,3
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,6917,4,#RD110956617,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,7598,4,無,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,4820,2,#RD110956616,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,5160,2,無,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,5783,2,#RD110956608,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,6124,2,無,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,5897,2,#RD110956604,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,6237,2,無,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,6691,2,#RD110956611,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
城市商旅- 南東館,8.3,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,「早餐選擇多樣豐富，好吃」 | 「淋浴設備與空調」 | 「房間大、寬敞又乾淨」,松山區,台北松山區南京東路5段411號,25.0514795,121.56994039999996,標準房,7031,2,無,https://www.booking.com/hotel/tw/cheng-shi-shang-lu.zh-tw.html,4
柯達大飯店台北二店,8.7,禁菸客房、免費無線網路、機場接駁車、24 小時接待櫃檯、洗衣、電梯、行李寄存、早餐評價還不錯,「很乾淨 房間又大」 | 「浴室及臥室格局非常好，早餐非常豐盛」 | 「早餐跟地點」,中山區,台北中山區中山北路二段139號,25.061875761310827,121.52308630949848,標準房,8351,4,#RD63299422,https://www.booking.com/hotel/tw/k-taipei-ii.zh-tw.html,4
