name,latitude,longitude
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北士林萬麗酒店,25.093153,121.529224
台北歐華酒店,25.06812433743836,121.52564808726312
台北歐華酒店,25.06812433743836,121.52564808726312
臺北車站智選假日酒店,25.05249,121.51427
臺北車站智選假日酒店,25.05249,121.51427
臺北車站智選假日酒店,25.05249,121.51427
臺北車站智選假日酒店,25.05249,121.51427
臺北車站智選假日酒店,25.05249,121.51427
北投老爺酒店,25.13748394769169,121.50371761670226
台北星辰大飯店,25.0363974997646,121.52763694524764
台北星辰大飯店,25.0363974997646,121.52763694524764
台北W 酒店,25.04054332758169,121.56597912311554
台北W 酒店,25.04054332758169,121.56597912311554
台北W 酒店,25.04054332758169,121.56597912311554
金普頓大安酒店 - 洲際酒店集團酒店,25.040529,121.54537
金普頓大安酒店 - 洲際酒店集團酒店,25.040529,121.54537
金普頓大安酒店 - 洲際酒店集團酒店,25.040529,121.54537
金普頓大安酒店 - 洲際酒店集團酒店,25.040529,121.54537
金普頓大安酒店 - 洲際酒店集團酒店,25.040529,121.54537
旅居文旅-中山館,25.06026641080828,121.52194744361644
旅居文旅-中山館,25.06026641080828,121.52194744361644
旅居文旅-中山館,25.06026641080828,121.52194744361644
禾順行旅 ,25.0368791,121.49713870000004
禾順行旅 ,25.0368791,121.49713870000004
禾順行旅 ,25.0368791,121.49713870000004
禾順行旅 ,25.0368791,121.49713870000004
台北唯客樂飯店,25.054799920044715,121.53774619102478
台北唯客樂飯店,25.054799920044715,121.53774619102478
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
苓旅松山館 Lininn Tapei Arena,25.0480302500422,121.54932528734209
北行旅,25.043099,121.512984
北行旅,25.043099,121.512984
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
台北遠東香格里拉,25.02647950847079,121.5497061610222
薇閣精品旅館 - 大直旗艦館,25.08356198694424,121.55600801110268
薇閣精品旅館 - 大直旗艦館,25.08356198694424,121.55600801110268
薇閣精品旅館 - 大直旗艦館,25.08356198694424,121.55600801110268
薇閣精品旅館 - 大直旗艦館,25.08356198694424,121.55600801110268
薇閣精品旅館 - 大直旗艦館,25.08356198694424,121.55600801110268
沃田旅店,25.1223839,121.53166310000006
鼎正國際商務旅館,25.04165145008674,121.5514039993286
鼎正國際商務旅館,25.04165145008674,121.5514039993286
鼎正國際商務旅館,25.04165145008674,121.5514039993286
