name,category,lat,lon,address
饞饞食坊有限公司,餐廳,25.031538,121.544539,臺北市大安區信義路4段30巷58號
札野有限公司,餐廳,25.031891,121.552239,臺北市大安區安和路2段28號
新光影城股份有限公司,餐廳,25.039359,121.566667,臺北市信義區松高路19號7樓
御山坊茶葉有限公司,餐廳,25.051561,121.548078,臺北市松山區南京東路3段346號10樓之2
青微有限公司,餐廳,25.048186,121.556546,臺北市松山區八德路3段207號3樓
農士達農產品股份有限公司,餐廳,25.025736,121.490391,臺北市萬華區環河南路3段77號1樓
夏爾生活事業股份有限公司,餐廳,25.05054,121.560872,臺北市松山區南京東路5段66巷15號2樓
祥月餐飲事業有限公司,餐廳,25.041186,121.554847,臺北市大安區忠孝東路4段270號17樓
兆鵬餐飲有限公司,餐廳,25.059242,121.553509,臺北市松山區民生東路4段131巷21號
曾發實業股份有限公司,餐廳,25.085826,121.556051,臺北市中山區北安路841巷24弄11號5樓
三多屋食品有限公司,餐廳,25.050348,121.515292,臺北市大同區太原路19號1樓
達永興建設開發股份有限公司,餐廳,25.038527,121.576649,臺北市信義區松德路65號11樓之2
白花荻有限公司,餐廳,25.04008,121.535713,臺北市大安區濟南路3段38號1樓
甘流有限公司,餐廳,25.029727,121.54329,臺北市大安區復興南路2段104號至106號1樓
日昇房屋有限公司,餐廳,25.062549,121.542359,臺北市中山區民權東路3段37號11樓
北大荒飲食有限公司,餐廳,25.055118,121.611707,臺北市南港區南港路1段201號
鑀鍀國際有限公司,餐廳,25.059683,121.544417,臺北市松山區復興北路331號5樓
黃金城餐飲有限公司,餐廳,25.034006,121.557327,臺北市大安區光復南路574號1樓
瀚森實業股份有限公司,餐廳,25.078175,121.590284,臺北市內湖區星雲街15巷11號
咖嘜侍有限公司,餐廳,25.044359,121.544899,臺北市大安區復興南路1段107巷5弄15號地下室
思泊客國際股份有限公司,餐廳,25.032696,121.562957,臺北市信義區信義路5段16號地下樓
宇博亞太股份有限公司,餐廳,25.06509,121.540097,臺北市中山區龍江路328巷16號
中馨食品股份有限公司,餐廳,25.039574,121.577479,臺北市信義區松德路6號8樓
老烤香實業有限公司,餐廳,25.026696,121.539625,臺北市大安區瑞安街141號(1樓)
沛旺有限公司,餐廳,25.065387,121.522464,臺北市中山區中山北路3段27號9樓之1
愛維根社會企業股份有限公司,餐廳,25.001135,121.537317,臺北市文山區萬隆街62巷4號地下
大人物綜合企業股份有限公司,餐廳,25.049672,121.571113,臺北市松山區八德路4段520號2樓
怡林食事企業有限公司,餐廳,25.034759,121.492975,臺北市萬華區和平西路3段302巷2之9號1樓
青聿頁股份有限公司,餐廳,25.049261,121.534532,臺北市中山區松江路69巷14號1樓
台灣聯合艾諾股份有限公司,餐廳,25.041091,121.547082,臺北市大安區仁愛路4段71巷30、32號1樓
富樂餐飲股份有限公司,餐廳,25.050443,121.562403,臺北市松山區光復北路11巷99號
仙翁兆資有限公司,餐廳,25.041214,121.553372,臺北市大安區忠孝東路4段220號13樓
藍海聯合科技股份有限公司,餐廳,25.051839,121.533325,臺北市中山區南京東路2段124號9樓
兆儀國際有限公司,餐廳,25.080715,121.560319,臺北市中山區樂群二路265巷8號
大順餐飲實業有限公司,餐廳,25.051701,121.593618,臺北市南港區昆陽街91號1樓
雅映國際廣告製作有限公司,餐廳,25.069112,121.592187,臺北市內湖區民權東路6段117號3樓之6
洛斯可餐飲股份有限公司,餐廳,25.060147,121.575816,臺北市內湖區民善街85號
三友拉麵股份有限公司,餐廳,25.057756,121.555162,臺北市松山區民生東路4段112巷1弄18號1樓
立捷科技顧問有限公司,餐廳,25.09282,121.528302,臺北市士林區中山北路5段500號7樓
首都管理顧問股份有限公司,餐廳,25.061917,121.539392,臺北市中山區龍江路298巷23號2樓
真食補生技有限公司,餐廳,25.02182,121.531094,臺北市大安區辛亥路1段93號、95號
艾可國際股份有限公司,餐廳,25.061582,121.537369,臺北市中山區建國北路2段147號12樓之5
幸運股份有限公司,餐廳,25.059365,121.549182,臺北市松山區敦化北路232號1至3樓
台北漫步旅店有限公司,餐廳,25.043876,121.50237,臺北市萬華區成都路163號2至6樓
第一太平洋投資股份有限公司,餐廳,25.044502,121.515165,臺北市中正區館前路65號11樓
食在好記百匯有限公司,餐廳,25.045216,121.532101,臺北市中正區市民大道3段8號1樓(B08)
閃耀時刻國際事業有限公司,餐廳,25.030563,121.561273,臺北市信義區莊敬路196號5樓
安和翻譯有限公司,餐廳,25.032962,121.553974,臺北市大安區信義路4段258號4樓之2
樂童樂幼童娛樂有限公司,餐廳,25.041105,121.587455,臺北市南港區成福路180巷10號2樓
一和宏有限公司,餐廳,25.041864,121.546856,臺北市大安區忠孝東路4段71之6號
早安咖啡股份有限公司,餐廳,25.04398,121.52592,臺北市中正區忠孝東路1段152號11樓之6
艾思栗有限公司,餐廳,25.064056,121.525073,臺北市中山區雙城街13巷20之1號
群力永業有限公司,餐廳,25.054029,121.521811,臺北市中山區中山北路2段26巷11號1樓
浦華興業股份有限公司,餐廳,25.087405,121.52211,臺北市士林區承德路4段192之1號地下1樓
旺得福餐飲事業股份有限公司,餐廳,25.058053,121.538753,臺北市中山區民生東路3段25號地下及27號1樓
微創邦股份有限公司,餐廳,25.124908,121.533579,臺北市士林區中山北路7段190巷8之3號3樓
壹柒捌玖有限公司,餐廳,25.038886,121.552014,臺北市大安區仁愛路4段345巷4弄32號1樓
環扣還扣文創企業有限公司,餐廳,24.985675,121.559093,臺北市文山區下崙路11巷31號地下之3
台灣藍帶國際股份有限公司,餐廳,25.040984,121.563891,臺北市信義區忠孝東路4段560號8樓
品味地餐飲國際有限公司,餐廳,25.044699,121.516872,臺北市中正區信陽街3號3樓
貳拾伍響股份有限公司,餐廳,25.027564,121.53061,臺北市大安區和平東路1段141巷7號之2
古吉食尚有限公司,餐廳,25.018764,121.527483,臺北市中正區辛亥路1段1號1樓
旗農股份有限公司,餐廳,25.056892,121.51282,臺北市大同區民生西路288號8樓之1
全麗興業股份有限公司,餐廳,25.081043,121.558003,臺北市中山區敬業四路33號15樓
大人物高峰企業有限公司,餐廳,25.041661,121.552577,臺北市大安區忠孝東路4段221號9樓
大葉國際美食股份有限公司,餐廳,25.11181,121.531437,臺北市士林區忠誠路2段55號12樓
瑪榭咖啡股份有限公司,餐廳,25.060174,121.525783,臺北市中山區錦州街46號9樓之3
十五點股份有限公司,餐廳,25.091588,121.52168,臺北市士林區福德路57巷25弄3號
艾風有限公司,餐廳,25.04493,121.554584,臺北市松山區光復南路308巷32號
珍飴有限公司,餐廳,25.03028,121.551438,臺北市大安區安和路2段74巷6號
優利資源整合股份有限公司,餐廳,25.044066,121.525567,臺北市中正區忠孝東路1段140號10樓
古味流行事業有限公司,餐廳,25.049544,121.518627,臺北市大同區華陰街57號（1樓）
禾紅國際飲食股份有限公司,餐廳,25.034389,121.526961,臺北市中正區信義路2段91號5樓之1
司派客有限公司,餐廳,25.035668,121.566021,臺北市信義區松壽路12號7樓之2、8樓
紘豆坊有限公司,餐廳,25.034382,121.556681,臺北市大安區延吉街259號
六藝文創有限公司,餐廳,25.120692,121.529078,臺北市士林區天玉街38巷7號
舞茶茶有限公司,餐廳,25.025023,121.523421,臺北市中正區南昌路2段207號1樓
和築生活股份有限公司,餐廳,25.057521,121.545997,臺北市松山區民生東路3段128號4樓之2
恒原國際有限公司,餐廳,25.033823,121.547876,臺北市大安區四維路86-1號
泓德國際股份有限公司,餐廳,25.043348,121.531526,臺北市中正區臨沂街3巷11號1樓
野菜家有限公司,餐廳,25.050101,121.527648,臺北市中山區林森北路119巷74號
韓太閣餐飲有限公司,餐廳,25.050305,121.526613,臺北市中山區林森北路119巷40號地下
利玖旺餐飲股份有限公司,餐廳,25.041264,121.551402,臺北市大安區忠孝東路4段178號12樓
汘奕有限公司,餐廳,25.121763,121.467703,臺北市北投區知行路292巷2號1樓
長鴻國際投資有限公司,餐廳,25.044509,121.511578,臺北市中正區博愛路53號5樓
佳美國際室內裝修有限公司,餐廳,25.025271,121.543642,臺北市大安區復興南路2段285號8樓
好時有限公司,餐廳,25.085359,121.559259,臺北市內湖區內湖路1段47巷2號3樓
伽立略餐飲企業股份有限公司,餐廳,25.096577,121.52793,臺北市士林區中山北路5段620號3樓
雲之南國際餐飲有限公司,餐廳,25.024324,121.550506,臺北市大安區和平東路3段70之2號1樓
懋豐勳國際有限公司,餐廳,25.041661,121.552577,臺北市大安區忠孝東路4段221號12樓
博達創意行銷有限公司,餐廳,25.048401,121.541684,臺北市中山區長安東路2段171號4樓之4
呷米友善環境有限公司,餐廳,25.044881,121.513354,臺北市中正區重慶南路1段47號1樓
萬和軒國際有限公司,餐廳,25.044502,121.515165,臺北市中正區館前路65號11樓
香傳食品有限公司,餐廳,25.047231,121.543038,臺北市中山區八德路2段322號1樓及2樓
幸福蘋果股份有限公司,餐廳,25.044263,121.504085,臺北市萬華區峨眉街109之2號1-7樓
白馬國際地產開發股份有限公司,餐廳,25.041332,121.526791,臺北市中正區濟南路2段6號5樓之1
跑起來創意整合行銷股份有限公司,餐廳,25.048421,121.54073,臺北市中山區長安東路2段169號5樓
天地人文創有限公司,餐廳,25.041606,121.527663,臺北市中正區齊東街57號1樓
真紅不讓國際有限公司,餐廳,25.034237,121.550524,臺北市大安區安和路1段102巷28號
英屬維京群島商德冠汽車有限公司,餐廳,25.028912,121.549184,臺北市大安區敦化南路二段97號2樓
英屬維京群島商辰豪國際股份有限公司,餐廳,25.062097,121.576432,臺北市內湖區舊宗路1段150巷25號
英屬維京群島商理想置地有限公司,餐廳,25.084517,121.554235,臺北市中山區敬業二路199號7樓
新加坡商原生活有限公司,餐廳,25.081019,121.569216,臺北市內湖區內湖路1段312號
香港商簡單桌有限公司,餐廳,25.072251,121.577946,臺北市內湖區陽光街345巷14號4樓
薩摩亞商皇盛國際商務有限公司,餐廳,25.041447,121.541135,臺北市大安區忠孝東路3段244號
英屬維京群島商丰韻股份有限公司,餐廳,25.04331,121.543,臺北市大安區誠安里復興南路1段126巷1號3樓
英屬維京群島商中瑞國際健康事業有限公司,餐廳,25.054746,121.544321,臺北市松山區復興北路181號13樓
香港商頂盛娛樂服務有限公司,餐廳,25.034147,121.552688,臺北市大安區安和路1段137號
香港商一蘭有限公司,餐廳,25.036078,121.568693,臺北市信義區松仁路97號1樓
香港商貝樂可有限公司,餐廳,25.06068,121.522741,臺北市中山區中山北路二段112號6樓之6
三商行股份有限公司,餐廳,25.061257,121.537374,臺北市中山區建國北路2段145號地下1樓及1-18樓
泉科綠能產業股份有限公司,餐廳,25.044805,121.513352,臺北市中正區重慶南路1段49號4樓
悅川觀光事業股份有限公司,餐廳,25.068266,121.518615,臺北市大同區承德路3段165之1號5樓之6
邑美股份有限公司,餐廳,25.04077,121.57335,臺北市信義區忠孝東路5段270號6樓之11
尚鼎時尚精品門有限公司,餐廳,25.015698,121.531529,臺北市中正區羅斯福路3段316巷9弄7號1樓
喬立開發股份有限公司,餐廳,25.05969,121.543957,臺北市中山區復興北路342號3樓之1
海南雞飯企業有限公司,餐廳,25.05224,121.532636,臺北市中山區南京東路2段101號11樓
晨禾有限公司,餐廳,25.125938,121.500675,臺北市北投區北投路1段59號
閒雲科技有限公司,餐廳,25.084824,121.522219,臺北市士林區前港街19號1樓、19號4樓、21號1樓、21號4樓
源耕股份有限公司,餐廳,25.080223,121.554782,臺北市中山區樂群二路93號10樓之2
社群徠有限公司,餐廳,25.048328,121.507881,臺北市萬華區忠孝西路2段38號
黃少福來有限公司,餐廳,25.054103,121.549503,臺北市松山區敦化北路153之16號5樓
名人品味香檳國際有限公司,餐廳,25.060635,121.509708,臺北市大同區涼州街47號1樓
藝凱娛樂有限公司,餐廳,24.991375,121.540713,臺北市文山區車前路11之7號2樓
建緯環球有限公司,餐廳,25.060244,121.533385,臺北市中山區松江路283號5樓
鏵首國際有限公司,餐廳,25.052247,121.556147,臺北市松山區南京東路4段133巷5弄26號1樓
臻品文創有限公司,餐廳,24.990088,121.559714,臺北市文山區興隆路4段49之4號
香聚有限公司,餐廳,25.035898,121.553397,臺北市大安區仁愛路4段300巷26弄19號
王來客棧有限公司,餐廳,25.04522,121.525268,臺北市中正區紹興北街8號4樓之1
宜家商旅實業股份有限公司,餐廳,25.074107,121.589727,臺北市內湖區成功路2段512號
大樸實業有限公司,餐廳,25.037597,121.547607,臺北市大安區仁愛路4段62號4樓之6
包美有限公司,餐廳,25.039905,121.562325,臺北市信義區逸仙路32巷9號
吾則創意有限公司,餐廳,25.056889,121.514291,臺北市大同區民生西路240號4樓
成霖興業有限公司,餐廳,25.03378,121.528015,臺北市大安區信義路2段120號、122號
妙心實業有限公司,餐廳,25.05495,121.531002,臺北市中山區長春路133之1號
趙雲有限公司,餐廳,25.118651,121.521883,臺北市北投區振興街5號1樓
世界夢公園國際股份有限公司,餐廳,25.086967,121.522433,臺北市士林區承德路4段184號3樓
來來辦桌國際股份有限公司,餐廳,25.05279,121.523771,臺北市中山區中山北路2段11巷7之2號
銀寶企業股份有限公司,餐廳,25.048445,121.51748,臺北市中正區市民大道1段100號地下街第9號店鋪
信典有限公司,餐廳,24.987424,121.577406,臺北市文山區指南路2段153號
慶爾喜旅館有限公司,餐廳,25.040707,121.506936,臺北市萬華區長沙街2段11號3樓之1
謎題實境遊戲股份有限公司,餐廳,25.059035,121.511296,臺北市大同區延平北路2段202號3樓
維宸傳播有限公司,餐廳,25.042983,121.565843,臺北市信義區基隆路1段141號3樓之1
曜越電競股份有限公司,餐廳,25.077545,121.569515,臺北市內湖區堤頂大道2段185號5樓
神揚建設股份有限公司,餐廳,25.057825,121.618407,臺北市南港區經貿一路170號11樓之6
兆全股份有限公司,餐廳,25.035063,121.568025,臺北市信義區松仁路90號2樓
昀上富股份有限公司,餐廳,25.021739,121.54989,臺北市大安區基隆路2段279號1樓
事茶文化創意有限公司,餐廳,25.058588,121.545351,臺北市松山區民生東路3段113巷6弄15號1樓
先酒肴有限公司,餐廳,25.043462,121.54926,臺北市大安區敦化南路1段163號2樓
美樂食餐飲股份有限公司,餐廳,25.053024,121.533257,臺北市中山區松江路125號5樓
誠盟股份有限公司,餐廳,25.050474,121.544229,臺北市松山區復興北路57號3樓之1
新沙洞有限公司,餐廳,25.051492,121.532336,臺北市中山區松江路108巷3號
舜達建設股份有限公司,餐廳,25.036394,121.574837,臺北市信義區松德路161號8樓
台灣拓瑪有限公司,餐廳,25.082933,121.566053,臺北市內湖區環山路1段9巷7號
石龍餐飲事業有限公司,餐廳,25.061309,121.521923,臺北市中山區中山北路2段128巷6弄16號及18號1樓
天夏企業股份有限公司,餐廳,24.997631,121.544847,臺北市文山區景興路29號1樓
澳安國際有限公司,餐廳,25.028683,121.53917,臺北市大安區建國南路2段151巷36號1樓
日育德養有限公司,餐廳,25.044435,121.549875,臺北市大安區市民大道4段100號13樓
九一企業有限公司,餐廳,25.027097,121.504688,臺北市萬華區中華路2段416巷5號
鮪肚國際股份有限公司,餐廳,25.050449,121.533204,臺北市中山區松江路87號7樓
澠井川有限公司,餐廳,25.092077,121.526295,臺北市士林區文林路306號1樓
幸和有限公司,餐廳,25.08455,121.568327,臺北市內湖區內湖路1段285巷65弄24號
壹捌陸壹有限公司,餐廳,25.044701,121.505003,臺北市萬華區昆明街96巷4號2樓
上盈國際育樂股份有限公司,餐廳,25.035668,121.566021,臺北市信義區松壽路12號7樓之1、8樓之1
口福金屋町股份有限公司,餐廳,25.038114,121.550477,臺北市大安區仁愛路4段125號9樓
神仙福地企業有限公司,餐廳,25.041214,121.553372,臺北市大安區忠孝東路4段220號13樓
貝富得興業有限公司,餐廳,25.047332,121.57604,臺北市信義區虎林街30巷13號
玖五食品有限公司,餐廳,25.035962,121.544084,臺北市大安區東豐街2號1樓
洛德城堡有限公司,餐廳,25.040378,121.533069,臺北市大安區新生南路1段111號7樓
四方旅店股份有限公司,餐廳,25.054573,121.522211,臺北市中山區中山北路2段42巷4號
心知味有限公司,餐廳,25.054349,121.521922,臺北市中山區中山北路2段36巷11號1樓
翊耀事業有限公司,餐廳,25.051311,121.559343,臺北市松山區南京東路5段34號8樓
宏康大飯店股份有限公司,餐廳,25.043156,121.529011,臺北市中正區忠孝東路2段80號6樓之3
史麥爾國際有限公司,餐廳,25.043399,121.551059,臺北市大安區敦化南路1段161巷40號
有方宏運股份有限公司,餐廳,25.037053,121.524947,臺北市中正區杭州南路1段115號地下1樓
夢萌有限公司,餐廳,25.04351,121.543592,臺北市大安區復興南路1段90號5樓之2
富昇國際有限公司,餐廳,25.033002,121.551914,臺北市大安區信義路4段210號4樓
亞商卓盛華閣股份有限公司,餐廳,25.043182,121.566278,臺北市信義區松隆路4號
萬商個旅股份有限公司,餐廳,25.045259,121.513363,臺北市中正區重慶南路1段37號1樓至4樓
蘋果肉桂有限公司,餐廳,25.037357,121.577614,臺北市信義區松山路540巷3弄4號
嵐山苗圃有限公司,餐廳,25.036162,121.553957,臺北市大安區仁愛路4段300巷20弄10號1樓
一綠生國際有限公司,餐廳,25.030711,121.538632,臺北市大安區建國南路2段79巷12號1樓
陽光蕃茄股份有限公司,餐廳,25.052316,121.539855,臺北市中山區南京東路3段109巷1號（1樓）
成功餐飲有限公司,餐廳,25.049015,121.528053,臺北市中山區林森北路85巷92號1樓
八八八洋行股份有限公司,餐廳,25.118539,121.53147,臺北市士林區中山北路7段14巷6之2號1樓
貓下去跨業發展股份有限公司,餐廳,25.058456,121.54883,臺北市松山區敦化北路218號地下及220號地下
實在好國際企業有限公司,餐廳,25.046171,121.518384,臺北市中正區忠孝西路1段41號7樓之13
勝格國際企業有限公司,餐廳,25.045472,121.524887,臺北市中正區林森北路9巷20號1樓
益玖美食有限公司,餐廳,25.032909,121.528099,臺北市大安區金山南路2段31巷17號1樓
款待實業股份有限公司,餐廳,25.061461,121.549549,臺北市松山區民權東路3段178號7樓
弘璟商務中心有限公司,餐廳,25.05443,121.508688,臺北市大同區西寧北路78之18號9樓
台灣城市搜索股份有限公司,餐廳,25.058156,121.555477,臺北市松山區民生東路5段2之1號
米食企業有限公司,餐廳,25.056711,121.593211,臺北市南港區向陽路193號及195號
探索國際開發股份有限公司,餐廳,25.052154,121.538966,臺北市中山區南京東路3段91號8樓
大樹家股份有限公司,餐廳,25.029291,121.522677,臺北市大安區潮州街38號
瑪仕特羅股份有限公司,餐廳,25.058122,121.575092,臺北市內湖區新湖一路71號2樓
亞洲藏壽司股份有限公司,餐廳,25.06545,121.522041,臺北市中山區中山北路3段32號6樓及6樓之1
臺灣富禮納思股份有限公司,餐廳,25.050015,121.532773,臺北市中山區松江路82號11樓之2
肯尚健康管理顧問股份有限公司,餐廳,25.034047,121.542271,臺北市大安區信義路3段147巷5弄5號1樓
台灣天絡股份有限公司,餐廳,25.02447,121.524632,臺北市大安區羅斯福路2段111號14樓
均緯興業股份有限公司,餐廳,25.076056,121.575169,臺北市內湖區瑞光路288號9樓
好米亞國際餐飲有限公司,餐廳,25.038857,121.548005,臺北市大安區敦化南路1段270巷6號(1樓)
寰宇麵食館有限公司,餐廳,25.034683,121.507948,臺北市中正區延平南路171巷6號
學鼎顧問有限公司,餐廳,25.053722,121.54505,臺北市松山區慶城街23之2號3樓
吳家企業有限公司,餐廳,25.136282,121.497034,臺北市北投區中央北路1段226號
山啟創新有限公司,餐廳,25.04454,121.566748,臺北市信義區基隆路1段127號4樓之3
圓荷有限公司,餐廳,25.024435,121.523841,臺北市中正區南昌路2段188號、188-1號
法樂有限公司,餐廳,25.036337,121.553773,臺北市大安區仁愛路4段300巷20弄11號
羊羔記國際通商股份有限公司,餐廳,25.083162,121.579076,臺北市內湖區內湖路1段737巷106號
港記酥皇有限公司,餐廳,25.045732,121.507757,臺北市萬華區漢中街6之2號1樓
明采食尚生活有限公司,餐廳,25.05907,121.579639,臺北市內湖區舊宗路1段78號
露特西亞麵包有限公司,餐廳,25.114657,121.527664,臺北市士林區中山北路6段466號
露特西亞咖啡有限公司,餐廳,25.118098,121.530422,臺北市士林區中山北路6段442、444、446號1樓
派譜有限公司,餐廳,25.01359,121.530593,臺北市中正區思源街1號
樂山水靜股份有限公司,餐廳,25.053533,121.510165,臺北市大同區南京西路247號
豐禾家國際有限公司,餐廳,25.033429,121.531895,臺北市大安區信義路2段230號8樓之4
圓安安餐飲有限公司,餐廳,25.048887,121.526199,臺北市中山區長安東路1段51之2號
星高湯有限公司,餐廳,25.041706,121.565192,臺北市信義區基隆路1段165號1樓
萊思古莉股份有限公司,餐廳,25.037229,121.557394,臺北市大安區光復南路390號5樓
鵬博有限公司,餐廳,25.038461,121.527305,臺北市中正區仁愛路2段25號5樓
富聚庫有限公司,餐廳,25.050626,121.525381,臺北市中山區林森北路119巷71-3
金烤盃有限公司,餐廳,25.077211,121.576814,臺北市內湖區江南街96巷7號
依田國際開發有限公司,餐廳,25.069561,121.514975,臺北市大同區民族西路187巷27號1樓
普普風文創股份有限公司,餐廳,25.044511,121.510381,臺北市中正區延平南路67號3樓
嶺頭新象股份有限公司,餐廳,25.103251,121.541102,臺北市士林區仰德大道2段11巷11號1樓
丁崔兄弟有限公司,餐廳,25.030954,121.538365,臺北市大安區建國南路2段79巷9號
無雙有限公司,餐廳,25.044727,121.54505,臺北市大安區市民大道4段28號1樓
克魯斯健康科技股份有限公司,餐廳,25.030788,121.515047,臺北市中正區重慶南路2段59號11樓
抱元守一股份有限公司,餐廳,25.037261,121.561829,臺北市信義區仁愛路4段520之5號6樓
上品餐飲股份有限公司,餐廳,25.081104,121.570533,臺北市內湖區內湖路1段360巷2號1樓
承準有限公司,餐廳,25.027407,121.562576,臺北市信義區吳興街220巷19號
花草咖啡有限公司,餐廳,25.062099,121.614828,臺北市南港區經貿二路255巷33號
辛野火鍋有限公司,餐廳,25.044861,121.506656,臺北市萬華區西寧南路117號2樓
利岱昇國際股份有限公司,餐廳,25.030594,121.543319,臺北市大安區復興南路2段86號7樓之2
松宜國際有限公司,餐廳,25.05486,121.539158,臺北市中山區合江街3號
東邪國際行銷有限公司,餐廳,25.030887,121.54199,臺北市大安區復興南路2段78巷42弄3號地下樓
億豐有限公司,餐廳,25.075001,121.574873,臺北市內湖區瑞光路258巷37號
百草三味股份有限公司,餐廳,25.05805,121.538974,臺北市中山區民生東路3段29號1樓
洪石碖有限公司,餐廳,25.041038,121.54924,臺北市大安區敦化南路1段219號2樓
翰林國際有限公司,餐廳,25.029194,121.500373,臺北市萬華區萬大路134號
艾朋興業有限公司,餐廳,25.041249,121.567881,臺北市信義區忠孝東路5段139號2樓
精彩食品股份有限公司,餐廳,25.06212,121.538608,臺北市中山區民權東路3段4號18樓
匯鉅共創有限公司,餐廳,25.052371,121.523833,臺北市中山區南京東路1段15號3樓
皇嘉國際開發股份有限公司,餐廳,25.081961,121.566732,臺北市內湖區內湖路1段250號12樓
加略山股份有限公司,餐廳,25.044933,121.52367,臺北市中正區忠孝東路1段9號7樓
蔚藍國際智庫有限公司,餐廳,25.03968,121.587017,臺北市信義區福德街300巷10號
良芳餐飲設備有限公司,餐廳,25.031521,121.491088,臺北市萬華區環河南路2段233號
樂豬國際有限公司,餐廳,25.049537,121.54376,臺北市中山區復興北路48號7樓
鼎謙國際餐飲股份有限公司,餐廳,25.051819,121.535844,臺北市中山區南京東路2段206號2樓之1
泰馬國際娛樂有限公司,餐廳,25.021135,121.554046,臺北市大安區安居街34巷9號1樓
新匯流有限公司,餐廳,25.028338,121.531886,臺北市大安區青田街4之1號1樓
墨沛國際股份有限公司,餐廳,25.068573,121.582761,臺北市內湖區民權東路6段23號3樓
暉陞股份有限公司,餐廳,25.041186,121.554847,臺北市大安區忠孝東路4段270號11樓之3
艾摩斯國際有限公司,餐廳,25.04454,121.566748,臺北市信義區基隆路1段127號2樓之1
達人餐飲事業股份有限公司,餐廳,25.071038,121.609179,臺北市內湖區康寧路3段16巷103號
合一生活國際有限公司,餐廳,25.032312,121.560501,臺北市信義區信義路5段8巷21號3樓
羅曼國際有限公司,餐廳,25.037144,121.547779,臺北市大安區四維路6巷8號
旗山龍鳳食品股份有限公司,餐廳,25.048679,121.561435,臺北市松山區八德路4段111號7樓
立崧食品有限公司,餐廳,25.07938,121.5735,臺北市內湖區洲子街55號4樓
忕吉小吃股份有限公司,餐廳,25.043099,121.513333,臺北市中正區重慶南路1段99號9樓
和億生活股份有限公司,餐廳,25.043099,121.513333,臺北市中正區重慶南路1段99號9樓
鹿德善好健康綠能科技股份有限公司,餐廳,25.056016,121.518392,臺北市大同區承德路2段81號3樓
澄懷二三股份有限公司,餐廳,25.055261,121.55089,臺北市松山區敦化北路155巷66弄24號
香色有限公司,餐廳,25.032745,121.515038,臺北市中正區湖口街1之2號
雲崧國際股份有限公司,餐廳,25.081109,121.57707,臺北市內湖區港墘路82巷13號
台灣吉豚屋餐飲股份有限公司,餐廳,25.059716,121.533372,臺北市中山區松江路261號7樓
宴帝食品有限公司,餐廳,25.090271,121.516136,臺北市士林區大南路419號8樓
印多珊有限公司,餐廳,25.02332,121.502609,臺北市萬華區青年路74號1樓
環球餐飲有限公司,餐廳,25.038461,121.527305,臺北市中正區仁愛路2段25號5樓
濬庭國際股份有限公司,餐廳,25.02933,121.522958,臺北市大安區潮州街44號
富瀚貿易股份有限公司,餐廳,25.053381,121.522836,臺北市中山區中山北路2段33號6樓
羅義生活有限公司,餐廳,25.042857,121.562884,臺北市信義區忠孝東路4段553巷16號1樓
億萬大創業投資開發股份有限公司,餐廳,25.041661,121.552577,臺北市大安區忠孝東路4段221號8樓
芳美妍管理顧問有限公司,餐廳,25.023665,121.525237,臺北市大安區羅斯福路3段29號6樓
梅門養生館股份有限公司,餐廳,25.04988,121.527387,臺北市中山區林森北路107巷69號
豐宜國際有限公司,餐廳,25.054082,121.513129,臺北市大同區南京西路163號2樓之89
海岬人生彎道咖啡屋有限公司,餐廳,25.023146,121.525701,臺北市大安區羅斯福路3段59號1樓
萊馡文創股份有限公司,餐廳,25.042559,121.562839,臺北市信義區忠孝東路4段553巷12號1樓
拿鐵平方股份有限公司,餐廳,25.046588,121.513136,臺北市中正區重慶南路1段10號4樓之1
昶威事業有限公司,餐廳,25.080587,121.567828,臺北市內湖區瑞光路583巷21號5樓之5
新孝能源開發有限公司,餐廳,25.050474,121.544229,臺北市松山區復興北路57號10樓之3
日商穴吹房屋服務股份有限公司,餐廳,25.040434,121.553764,臺北市大安區忠孝東路四段216巷19弄17號
日商夢多貿易股份有限公司,餐廳,25.046588,121.513136,臺北市中正區重慶南路一段10號8樓之15
荷蘭商豪華國際酒店有限公司,餐廳,25.052848,121.54428,臺北市松山區復興北路99號14樓
新加坡商海底撈國際食品有限公司,餐廳,25.031994,121.559141,臺北市信義區基隆路二段19號4樓
日商特麗樹股份有限公司,餐廳,25.054838,121.555608,臺北市松山區光復北路192號
焦點昶業有限公司,餐廳,25.032948,121.554592,臺北市大安區信義路4段296號15樓
英屬維京群島商利時服飾有限公司,餐廳,25.070764,121.581961,臺北市內湖區瑞光路68號4樓
日商伊思特股份有限公司,餐廳,25.049634,121.524339,臺北市中山區中山北路一段83巷40號2樓
新義能源開發有限公司,餐廳,25.050474,121.544229,臺北市松山區復興北路57號15樓之4
捷匯有限公司,餐廳,25.06096,121.524635,臺北市中山區中山北路2段115巷43號3樓之2
凰品企業有限公司,餐廳,25.057102,121.553124,臺北市松山區民生東路4段80巷7號
台灣鳥三和有限公司,餐廳,25.05224,121.532636,臺北市中山區南京東路2段101號10樓
煜啟國際有限公司,餐廳,25.034157,121.496325,臺北市萬華區大理街157號4樓之1
極味有限公司,餐廳,25.114898,121.527801,臺北市士林區中山北路6段476號
一直是晴天有限公司,餐廳,25.054086,121.521508,臺北市中山區中山北路2段26巷15之1號
肉老大有限公司,餐廳,25.022635,121.549826,臺北市大安區敦化南路2段331巷16號
